Compound.ID,Batch.Ref,Compound.Alias,Drug.Name,Main.Target,Selectivity,Therapeutic.Group,Library.ID,Supplier
WEHI-1214860,02,SN00737773,Corticosterone,,,Glucocorticoid,KnownDrugs,Prestwick
WEHI-1217209,01,SN00737774,Cyanocobalamin,,,Vitamin,KnownDrugs,Prestwick
WEHI-0103444,02,SN00737775,Cefadroxil,Bacterial__transpeptidase_inhibitor,,Antibacterial,KnownDrugs,Prestwick
WEHI-1216674,01,SN00737776,Cyclosporin_A,"IL_2_synthesis_inhibitor,_Calcineurine_phosphatase_inhibitor",,Immunosuppressant,KnownDrugs,Prestwick
WEHI-1216523,01,SN00737777,Digitoxigenin,Na+_K+_ATPase_inhibitor,,Cardiotonic,KnownDrugs,Prestwick
WEHI-1216524,01,SN00737778,Digoxin,Na+_K+_ATPase_inhibitor,,Cardiotonic,KnownDrugs,Prestwick
WEHI-1216694,01,SN00737779,Carbimazole,Iodine_oxidazing_inhibitor,,Antityroidic_hormone,KnownDrugs,Prestwick
WEHI-0104755,02,SN00737780,Isoxicam,Cyclooxygenase_inhibitor,,Antiinflammatory,KnownDrugs,Prestwick
WEHI-1216665,01,SN00737781,Epiandrosterone,,,Anabolic_steroid,KnownDrugs,Prestwick
WEHI-1215091,02,SN00737782,Estradiol-17_beta,,,Estrogen,KnownDrugs,Prestwick
WEHI-1215167,02,SN00737783,Hydrocortisone_base,,,Glucocorticoid,KnownDrugs,Prestwick
WEHI-1216583,01,SN00737784,Naproxen,Cyclooxygenase_inhibitor,,"Antiinflammatory,_Analgesic,_Antipyretic",KnownDrugs,Prestwick
WEHI-0103629,04,SN00737785,Melatonin,Melatonin_receptor_ligand,,"Immunostimulant,_Hypnotic,_Anti-oxidant,_Anticonvulsant",KnownDrugs,Prestwick
WEHI-1216785,01,SN00737786,Cefixime,,,Antibacterial,KnownDrugs,Prestwick
WEHI-1216640,01,SN00737787,Metrizamide,,,Contrasting_product,KnownDrugs,Prestwick
WEHI-1216633,01,SN00737788,Niridazole,Helminthic_DNA_damage,,Anthelmintic,KnownDrugs,Prestwick
WEHI-1216786,01,SN00737789,Ceforanide,,,Antibacterial,KnownDrugs,Prestwick
WEHI-1216787,01,SN00737790,Cefotetan,,,Antibacterial,KnownDrugs,Prestwick
WEHI-1215412,02,SN00737791,Progesterone,,,Progestogen,KnownDrugs,Prestwick
WEHI-1215096,02,SN00737792,Felodipine,L-type_Ca2+_channels_blocker,,"Antihypertensor,_Antianginal",KnownDrugs,Prestwick
WEHI-1216689,01,SN00737793,Benperidol,"Dopamine_antagonist,_5-HT_antagonist",,Antipsychotic,KnownDrugs,Prestwick
WEHI-0104148,02,SN00737794,Nitrofural,Bacterial_DNA_damage,,Antibacterial,KnownDrugs,Prestwick
WEHI-1216263,02,SN00737795,Omeprazole,Non_competitive_ATPase_H+_pump_inhibitor,,Antiulcerative,KnownDrugs,Prestwick
WEHI-0104349,02,SN00737796,Propylthiouracil,Antimetabolite,,Antihyperthyroid,KnownDrugs,Prestwick
WEHI-1216700,01,SN00737797,Terconazole,Sterol_14-demethylase_inhibitor,,Antifungal,KnownDrugs,Prestwick
WEHI-1216701,01,SN00737798,Tiaprofenic_acid,Cyclooxygenase_inhibitor,,Antiinflammatory,KnownDrugs,Prestwick
WEHI-0104614,03,SN00737799,Artemisinin,Oxidant,,"Antimalarial,_Immunosuppressive,_Anticancer",KnownDrugs,Prestwick
WEHI-1215056,02,SN00737800,Ethamivan,,,"Respiratory_analeptic,_CNS_stimulant",KnownDrugs,Prestwick
WEHI-0103601,03,SN00737801,Vigabatrin,GABA_transaminase_inhibitor,,Anticonvulsant,KnownDrugs,Prestwick
WEHI-1216712,01,SN00737802,Etifenin,Chelating_agent,,Diagnostic_agent,KnownDrugs,Prestwick
WEHI-1216690,01,SN00737803,Bromperidol,Dopamine_antagonist,,Antipsychotic,KnownDrugs,Prestwick
WEHI-1216646,01,SN00737804,Trichlorfon,Cholinesterase_inhibitor,,"Antihelminthic,_Insecticide,_Anticonvulsivant,Antidiuretic",KnownDrugs,Prestwick
WEHI-1216697,01,SN00737805,Iohexol,,,Diagnostic_aid,KnownDrugs,Prestwick
WEHI-1216699,01,SN00737806,Norcyclobenzaprine,,,Antiulcerative,KnownDrugs,Prestwick
WEHI-0104352,03,SN00737807,Pyrazinamide,,,Antibacterial,KnownDrugs,Prestwick
WEHI-1216702,01,SN00737808,Trimethadione,Ca++_channel_blocker_voltage_dependant_?,,Anticonvulsant,KnownDrugs,Prestwick
WEHI-1216028,02,SN00737809,Lovastatin,HMG_CoA_reductase_inhibitor,,Antihypercholesterolemic,KnownDrugs,Prestwick
WEHI-1216709,01,SN00737810,Nystatine,Performs_membrane_ionophores,,"Antifungal,_Growth_promotant",KnownDrugs,Prestwick
WEHI-1214821,04,SN00737811,Budesonide,,,Antiinflammatory,KnownDrugs,Prestwick
WEHI-1214905,02,SN00737812,Imipenem,Bacterial__transpeptidase_inhibitor,,Antibacterial,KnownDrugs,Prestwick
WEHI-0103440,04,SN00737813,Carbamazepine,"Cholinergic_antagonist,_Adenosine_ligand_?",,"Anticonvulsivant,_Antidiuretic,_Muscle_relaxant,Analgesic",KnownDrugs,Prestwick
WEHI-0104377,02,SN00737814,Sulfasalazine,15-_hydroxydéhydrogenase_inhibitor,,"Treatment_of_ulcerative_colitis,_Antibacterial,_Antiinflammatory",KnownDrugs,Prestwick
WEHI-1217211,01,SN00737815,Thiostrepton,,,Antibacterial,KnownDrugs,Prestwick
WEHI-0057818,03,SN00737816,Tiabendazole,Microtubule_inhibitor,,"Anthelmintic,_Antifungal,_Analgesic,Antiinflammatory,_Antipyretic",KnownDrugs,Prestwick
WEHI-1216708,01,SN00737817,Rifampicin,RNA_polymerase_inhibitor,,Antibacterial,KnownDrugs,Prestwick
WEHI-0104245,02,SN00737818,Ethionamide,,,Antibacterial,KnownDrugs,Prestwick
WEHI-0104709,02,SN00737819,Tenoxicam,Cyclooxygenase_inhibitor,,"Antiinflammatory,_Analgesic",KnownDrugs,Prestwick
WEHI-1216715,01,SN00737820,Triflusal,Cyclooxygenase_inhibitor,,Antithrombotic,KnownDrugs,Prestwick
WEHI-1217028,01,SN00737821,Trolox,,,Vitamin_E_analog,KnownDrugs,Prestwick
WEHI-0104978,03,SN00737822,Pirenperone,5-HT2_antagonist,,,KnownDrugs,Prestwick
WEHI-0104089,02,SN00737823,Phenacetin,Cyclooxygenase_inhibitor,,"Analgesic,_Antipyretic",KnownDrugs,Prestwick
WEHI-0104942,02,SN00737824,Atovaquone,,,"Antipneumocystic,_Antipaludic",KnownDrugs,Prestwick
WEHI-1214806,03,SN00737825,(R)-(+)-Atenolol,,,"Antihypertensor,_Antianginal,_Antiarrhythmic",KnownDrugs,Prestwick
WEHI-0104629,03,SN00737826,Piracetam,,,Nootropic_drug,KnownDrugs,Prestwick
WEHI-0104131,02,SN00737827,Phenindione,Antivitamin_K,,Anticoagulant,KnownDrugs,Prestwick
WEHI-1216720,01,SN00737828,Thiocolchicoside,GABA_agonist_?,,"Muscle_relaxant,_Spasmolytic",KnownDrugs,Prestwick
WEHI-0103554,02,SN00737829,Mefenamic_acid,Cyclooxygenase_inhibitor,,Antiinflammatory,KnownDrugs,Prestwick
WEHI-1216791,01,SN00737830,Clorsulon,,,Anthelmintic,KnownDrugs,Prestwick
WEHI-0104338,02,SN00737831,Probenecid,Uric_acid_uptake_inhibitor,,Uricosuric,KnownDrugs,Prestwick
WEHI-0104393,02,SN00737832,Tobramycin,Ribosomal_protein_synthesis_inhibitor,,Antibacterial,KnownDrugs,Prestwick
WEHI-1216716,01,SN00737833,Pregnenolone,,,"Androgen,_Estrogen",KnownDrugs,Prestwick
WEHI-1216717,01,SN00737834,Molsidomine,NO°_production_?,,"Vasodilatator,_Coronarodilatator,_Antianginal,_Platelet_antiaggregant",KnownDrugs,Prestwick
WEHI-1214747,02,SN00737835,Acetohexamide,"Blocking_of_ATP-sensitive_K+_channel,_Stimulation_of_insulin_release,_,",,"Antidiabetic_(type_II,_noninsulin-dependent)",KnownDrugs,Prestwick
WEHI-1216721,01,SN00737836,Parthenolide,MAP_kinase_inhibitor,,"Antiinflammatory,_Antisecretory,_Spasmolytic",KnownDrugs,Prestwick
WEHI-0103723,02,SN00737837,Hexetidine,Detergent,,Antifungal,KnownDrugs,Prestwick
WEHI-0044773,04,SN00737838,Tolazamide,ATP-sensitive_K+_ion_channels_blocker,,Antidiabetic,KnownDrugs,Prestwick
WEHI-1216719,01,SN00737839,Nifuroxazide,Bacterial_DNA_damage,,Antibacterial,KnownDrugs,Prestwick
WEHI-0104958,02,SN00737840,Dirithromycin,Ribosomal_protein_synthesis_inhibitor,,Antibacterial,KnownDrugs,Prestwick
WEHI-0104959,02,SN00737841,Gliclazide,K+_channel_voltage_dependant_inhibitor,,"Antidiabetic,_Fibrinolytic",KnownDrugs,Prestwick
WEHI-0073937,04,SN00737842,Sulpiride,D2_antagonist,,"Antipsychotic,_Antidepressant,_Antiemetic",KnownDrugs,Prestwick
WEHI-1216739,01,SN00737843,Mometasone_furoate,,,"Antiinflammatory,_Glucocorticoid,_Antiallergic",KnownDrugs,Prestwick
WEHI-1216731,01,SN00737844,Dacarbazine,Alkylating_agent,,"Antineoplastic,_Antimetabolic",KnownDrugs,Prestwick
WEHI-0104770,02,SN00737845,Oxethazaine,Na+_channel_blocker,,Local_anesthesic,KnownDrugs,Prestwick
WEHI-1214859,03,SN00737846,Cilostazol,,,Antithrombotic,KnownDrugs,Prestwick
WEHI-0104593,03,SN00737847,Xylazine,Alpha-2_adrenergic_agonist,,"Antinociceptive,_Sedative",KnownDrugs,Prestwick
WEHI-1216808,01,SN00737848,Isoflupredone_acetate,,,Anti-inflammatory,KnownDrugs,Prestwick
WEHI-0103528,02,SN00737849,Eburnamonine_(-),,,Cerebral_vasodilatator,KnownDrugs,Prestwick
WEHI-1216729,01,SN00737850,"Chrysene-1,4-quinone",,,,KnownDrugs,Prestwick
WEHI-1216793,01,SN00737851,Diflorasone_Diacetate,,,"Anti-inflammatory_(topical),_Glucocorticoid",KnownDrugs,Prestwick
WEHI-1216741,01,SN00737852,Racecadotril,Enkephalinase_inhibitor,,Antidiarrhoeic,KnownDrugs,Prestwick
WEHI-0104619,02,SN00737853,Folic_acid,,,Vitamin_Bc_or_M,KnownDrugs,Prestwick
WEHI-0104145,04,SN00737854,Nifedipine,L-type_Ca2+_channels_blocker,,"Antihypertensor,_Vasodilator,_Antianginal",KnownDrugs,Prestwick
WEHI-1217235,01,SN00737855,Thiamine_hydrochloride,,,"Vitamin,_Immuno-stimulant",KnownDrugs,Prestwick
WEHI-1215605,02,SN00737856,Thiorphan,Neutral_endopeptidase_inhibitor,,Antinociceptive,KnownDrugs,Prestwick
WEHI-0104567,02,SN00737857,Sulmazole,Phosphodiesterase_III_inhibitor,,Cardiotonic,KnownDrugs,Prestwick
WEHI-1216543,01,SN00737858,Flunisolide,,,"Glucocorticoid,_Antiinflammatory",KnownDrugs,Prestwick
WEHI-1216901,01,SN00737859,N-Acetyl-DL-homocysteine_Thiolactone,Disulfure_bridge_breaker,,Expectorant,KnownDrugs,Prestwick
WEHI-1216772,01,SN00737860,Flurandrenolide,,,"Glucocorticoid,_Antiinflammatory",KnownDrugs,Prestwick
WEHI-0104827,02,SN00737861,Etanidazole,DNA_damage,,Antineoplastic_adjunct_(radiosensitizer),KnownDrugs,Prestwick
WEHI-1216205,02,SN00737862,Glimepiride,,,Antidiabetic,KnownDrugs,Prestwick
WEHI-1216510,01,SN00737863,Picrotoxinin,GABA_channel_blocker,,Analeptic,KnownDrugs,Prestwick
WEHI-1216480,01,SN00737864,Benfotiamine,,,Vitamin,KnownDrugs,Prestwick
WEHI-1216775,01,SN00737865,Halcinonide,,,Antiinflammatory,KnownDrugs,Prestwick
WEHI-1216488,01,SN00737866,Lanatoside_C,Na+_K+_ATPase_inhibitor,,Cardiotonic,KnownDrugs,Prestwick
WEHI-0103510,02,SN00737867,Suxibuzone,,,"Antiinflammatory,_Uricosuric",KnownDrugs,Prestwick
WEHI-0038309,03,SN00737868,6-Furfurylaminopurine,,,Plant_growth_accelerator,KnownDrugs,Prestwick
WEHI-1216457,01,SN00737869,Avermectin_B1a,Ligand_GABA_receptors,,Antihelmetic,KnownDrugs,Prestwick
WEHI-1216908,01,SN00737870,Nisoldipine,,,"Antihypertensive,_Antianginal",KnownDrugs,Prestwick
WEHI-1216579,01,SN00737871,Miconazole,Sterol_14-demethylase_inhibitor,,Antifungal,KnownDrugs,Prestwick
WEHI-1216797,01,SN00737872,Dydrogesterone,,,Progestogen,KnownDrugs,Prestwick
WEHI-1216810,01,SN00737873,Beta-Escin,,,Peripheral_vascular_disorders,KnownDrugs,Prestwick
WEHI-0103318,02,SN00737874,Sulfamerazine,Inhibitor_of_folic_acid_synthesis,,Antibacterial,KnownDrugs,Prestwick
WEHI-1216504,01,SN00737875,Ethotoin,,,Anticonvulsant,KnownDrugs,Prestwick
WEHI-1216771,01,SN00737876,3-alpha-Hydroxy-5-beta-androstan-17-one,,,,KnownDrugs,Prestwick
WEHI-0103786,02,SN00737877,Hexestrol,Nuclear_receptor_ligand,,Estrogen_antineoplastic,KnownDrugs,Prestwick
WEHI-0044434,03,SN00737878,Tolnaftate,,,Antifungal,KnownDrugs,Prestwick
WEHI-0104623,02,SN00737879,Succinylsulfathiazole,Inhibitor_of_folic_acid_synthesis,,Antibacterial,KnownDrugs,Prestwick
WEHI-1216466,01,SN00737880,Famprofazone,,,"Analgesic,_Antipyretic",KnownDrugs,Prestwick
WEHI-0104701,02,SN00737881,Bromopride,Dopamine_antagonist,,Antiemetic,KnownDrugs,Prestwick
WEHI-0103474,02,SN00737882,Trioxsalen,,,Pigmentation_agent_(photosensitizer),KnownDrugs,Prestwick
WEHI-0104370,02,SN00737883,Sulfabenzamide,Inhibitor_of_folic_acid_synthesis,,Antibacterial,KnownDrugs,Prestwick
WEHI-0103430,02,SN00737884,Benzocaine,Na+_channel_blocker,,Anesthetic,KnownDrugs,Prestwick
WEHI-0103472,02,SN00737885,Isosorbide_dinitrate,Nitric_oxide_(NO)_donor,,Antianginal,KnownDrugs,Prestwick
WEHI-0103378,05,SN00737886,Sulfachloropyridazine,Inhibitor_of_folic_acid_synthesis,,Antibacterial,KnownDrugs,Prestwick
WEHI-1216798,01,SN00737887,Finasteride,,,"Antialopecia_agent,_Treatment_of_benign_prostatic_hypertrophy",KnownDrugs,Prestwick
WEHI-1216545,01,SN00737888,Fluorometholone,,,"Glucocorticoid,_Antiinflammatory",KnownDrugs,Prestwick
WEHI-0104398,02,SN00737889,Althiazide,Na+_Cl-_transport_inhibitor,,"Antihypertensor,_Diuretic",KnownDrugs,Prestwick
WEHI-0104565,02,SN00737890,Sulfamethoxypyridazine,Inhibitor_of_folic_acid_synthesis,,Antibacterial,KnownDrugs,Prestwick
WEHI-0104553,03,SN00737891,Sulfadimethoxine,Inhibitor_of_folic_acid_biosynthesis,,Antibacterial,KnownDrugs,Prestwick
WEHI-0103787,04,SN00737892,Sulfanilamide,Inhibitor_of_folic_acid_biosynthesis,,Antibacterial,KnownDrugs,Prestwick
WEHI-0104381,04,SN00737893,Sulindac,Cyclooxygenase_inhibitor,,"Antiinflammatory,_Apoptosis_inductor",KnownDrugs,Prestwick
WEHI-0104369,02,SN00737894,Streptozotocin,,,Antineoplastic,KnownDrugs,Prestwick
WEHI-1216546,01,SN00737895,Flumethasone,,,"Glucocorticoid,_Antiinflammatory",KnownDrugs,Prestwick
WEHI-0104841,02,SN00737896,Levonordefrin,Adrenergic_receptor_agonist,,Vasoconstrictor,KnownDrugs,Prestwick
WEHI-1216768,01,SN00737897,Ebselen,Cyclooxygenase_inhibitor,,"Antiinflammatory,_Anti-oxidant",KnownDrugs,Prestwick
WEHI-0104143,02,SN00737898,Nadide,Coenzyme_nicotinamide_adenine_dinucleotide,,,KnownDrugs,Prestwick
WEHI-0104374,02,SN00737899,Sulfamethizole,Inhibitor_of_folic_acid_synthesis,,Antibacterial,KnownDrugs,Prestwick
WEHI-1216490,01,SN00737900,Medrysone,,,"Glucocorticoid,_Antiinflammatory",KnownDrugs,Prestwick
WEHI-1217120,01,SN00737901,Spiramycin,Ribosomal_protein_synthesis_inhibitor,,Antibacterial,KnownDrugs,Prestwick
WEHI-1216494,01,SN00737902,"Mevalonic-D,_L_acid_lactone",HMG_CoA_substrate,,,KnownDrugs,Prestwick
WEHI-0104214,02,SN00737903,Diethylstilbestrol,,,"Estrogen,_Antineoplastic",KnownDrugs,Prestwick
WEHI-0103460,02,SN00737904,Chlorotrianisene,Nuclear_receptor_ligand,,Non-steroidal_estrogen,KnownDrugs,Prestwick
WEHI-1216520,01,SN00737905,Dibucaine,Na+_channel_blocker,,Local_anesthesic,KnownDrugs,Prestwick
WEHI-0103329,02,SN00737906,Butamben,Na+_channel_blocker,,Anesthetic,KnownDrugs,Prestwick
WEHI-0104376,02,SN00737907,Sulfapyridine,,,Antibacterial,KnownDrugs,Prestwick
WEHI-0104507,02,SN00737908,Ethoxyquin,,,Antifungal,KnownDrugs,Prestwick
WEHI-0104668,02,SN00737909,Tinidazole,"Protozoal_DNA_damage,_Bacterial_DNA_damage",,"Antiprotozoal,_Antiamebic,_Antibacterial",KnownDrugs,Prestwick
WEHI-0105151,02,SN00737910,Vidarabine,Adenosine_antimetabolite,,Antiviral,KnownDrugs,Prestwick
WEHI-0104564,02,SN00737911,Sulfameter,Inhibitor_of_folic_acid_synthesis,,Antibacterial,KnownDrugs,Prestwick
WEHI-1216600,01,SN00737912,Prednisone,,,Glucocorticoid,KnownDrugs,Prestwick
WEHI-1216778,01,SN00737913,Alclometasone_dipropionate,Corticoïde,,Anti-inflammatory,KnownDrugs,Prestwick
WEHI-0103588,04,SN00737914,Leflunomide,Inhibitor_of__T_and_B_cell_proliferation,,Immunosuppressive,KnownDrugs,Prestwick
WEHI-1216499,01,SN00737915,Norgestrel-(-)-D,Progestogen,,Oral_contraceptive,KnownDrugs,Prestwick
WEHI-1216773,01,SN00737916,Fluocinonide,,,"Glucocorticoid,Antiinflammatory",KnownDrugs,Prestwick
WEHI-0104262,02,SN00737917,Guaifenesin,,,"Expectorant,_Bronchodilator",KnownDrugs,Prestwick
WEHI-0103467,03,SN00737918,Cinoxacin,Topoisomerase_II_inhibitor,,Antibacterial,KnownDrugs,Prestwick
WEHI-1216465,01,SN00737919,Clobetasol_propionate,,,"Glucocorticoid,_Antiinflammatory",KnownDrugs,Prestwick
WEHI-0103636,02,SN00737920,Podophyllotoxin,,,Antiviral,KnownDrugs,Prestwick
WEHI-0038300,04,SN00737921,Clofibric_acid,Lipoproteine_lipase_activator_?,,Antihyperlipoproteinemic,KnownDrugs,Prestwick
WEHI-0104697,02,SN00737922,Bendroflumethiazide,Na+_Cl-_transport_inhibitor,,"Antihypertensor,_Diuretic",KnownDrugs,Prestwick
WEHI-0103473,02,SN00737923,Dicumarol,Vitamin_K_antagonist,,Anticoagulant,KnownDrugs,Prestwick
WEHI-1216757,01,SN00737924,Methimazole,Iodine_oxidazing_inhibitor,,Antihyperthyroid,KnownDrugs,Prestwick
WEHI-0104687,02,SN00737925,Cycloheximide,,,Antibacterial,KnownDrugs,Prestwick
WEHI-1216807,01,SN00737926,Isocarboxazid,,,Antidepressant,KnownDrugs,Prestwick
WEHI-1216489,01,SN00737927,Lithocholic_acid,"Anticholelithogenic,_Gastrointestinal_agent",,"Cholagogue,_Choleretic",KnownDrugs,Prestwick
WEHI-0104212,02,SN00737928,Dienestrol,Nuclear_receptor_ligand,,Non-steroidal_estrogen,KnownDrugs,Prestwick
WEHI-0104690,02,SN00737929,Amrinone,"Phosphodiesterase_inhibitor_III,_Inotropic,_TNF_production_inhibitor",,"Cardiotonic,_Antiischemic",KnownDrugs,Prestwick
WEHI-1216755,01,SN00737930,Methazolamide,Anhydrase_carbonic_inhibitor,,Diuretic,KnownDrugs,Prestwick
WEHI-0037040,03,SN00737931,Pyrithyldione,,,"Sedative,_Hypnotic",KnownDrugs,Prestwick
WEHI-0104715,02,SN00737932,Piromidic_acid,Topoisomerase_II_inhibitor,,Antibacterial,KnownDrugs,Prestwick
WEHI-1216774,01,SN00737933,Furazolidone,"Monoamine_oxidase_inhibitor,_Protozoal_DNA_damage",,"Antiinfective,_Antiprotozoal",KnownDrugs,Prestwick
WEHI-1216776,01,SN00737934,Dichlorphenamide,Carbonic_anhydrase_inhibitor,,Antiglaucoma,KnownDrugs,Prestwick
WEHI-0104310,02,SN00737935,Metronidazole,Bacterial_DNA_damage,,"Antibacterial,_Antiprotozoal,_Antiamebic",KnownDrugs,Prestwick
WEHI-0104612,02,SN00737936,Fosfosal,Cyclooxygenase_inhibitor,,Analgesic,KnownDrugs,Prestwick
WEHI-0104568,02,SN00737937,Suprofen,Cyclooxygenase_inhibitor,,"Antiinflammatory,_Analgesic",KnownDrugs,Prestwick
WEHI-0104763,02,SN00737938,Nadolol,Adrenergic_beta_antagonist,,"Antihypertensor,_Antianginal",KnownDrugs,Prestwick
WEHI-0104556,02,SN00737939,Sulfamonomethoxine,Inhibitor_of_folic_acid_synthesis,,Antiseptic,KnownDrugs,Prestwick
WEHI-0103431,02,SN00737940,Benzthiazide,Na+_Cl-_transport_inhibitor,,"Antihypertensor,_Diuretic",KnownDrugs,Prestwick
WEHI-0104029,02,SN00737941,Trichlormethiazide,Na+_Cl-_transport_inhibitor,,"Diuretic,_Antihypertensor",KnownDrugs,Prestwick
WEHI-0104098,02,SN00737942,Dimethadione,,,Anticonvulsant,KnownDrugs,Prestwick
WEHI-0104821,02,SN00737943,Butacaine,Na+_channel_blocker,,Local_anesthesic,KnownDrugs,Prestwick
WEHI-1216802,01,SN00737944,Ifosfamide,,,Antineoplastic,KnownDrugs,Prestwick
WEHI-0104283,02,SN00737945,Indoprofen,Cyclooxygenase_inhibitor,,"Antiinflammatory,_Analgesic",KnownDrugs,Prestwick
WEHI-1216803,01,SN00737946,Iocetamic_acid,,,Diagnostic_aid_(radiopaque_medium),KnownDrugs,Prestwick
WEHI-1215123,02,SN00737947,Ganciclovir,Antimetabolite,,Antiviral,KnownDrugs,Prestwick
WEHI-1216742,01,SN00737948,Ethynylestradiol_3-methyl_ether,,,Estrogen,KnownDrugs,Prestwick
WEHI-1216804,01,SN00737949,Iodixanol,,,Diagnostic_aid_(radiopaque_medium),KnownDrugs,Prestwick
WEHI-0103426,03,SN00737950,"Baclofen_(R,S)","GABAb_agonist,_K+_conductance_increase",,"Antispasmodic,_Muscle_relaxant",KnownDrugs,Prestwick
WEHI-1216542,01,SN00737951,Equilin,,,Estrogen,KnownDrugs,Prestwick
WEHI-1216507,01,SN00737952,Liothyronine,Thyroid_hormone,,Thyroidic_drug,KnownDrugs,Prestwick
WEHI-0104768,02,SN00737953,Roxithromycin,Ribosomal_protein_synthesis_inhibitor,,Antibacterial,KnownDrugs,Prestwick
WEHI-1216748,01,SN00737954,Beclomethasone_dipropionate,,,Antiinflammatory,KnownDrugs,Prestwick
WEHI-0104791,03,SN00737955,Acyclovir,ADN_polymerase_inhibitor,,Antiviral,KnownDrugs,Prestwick
WEHI-1216540,01,SN00737956,Methylhydantoin-5-(L),,,Anti-convulsant,KnownDrugs,Prestwick
WEHI-1215158,02,SN00737957,Gabapentin,GABA_receptor_ligand,,Anticonvulsant,KnownDrugs,Prestwick
WEHI-1216539,01,SN00737958,Methylhydantoin-5-(D),,,,KnownDrugs,Prestwick
WEHI-0104939,03,SN00737959,Simvastatin,HMG-CoA_reductase_inhibitor,,Antihyperlipidemic,KnownDrugs,Prestwick
WEHI-1216744,01,SN00737960,Azacytidine-5,Antimetabolite,,Antineoplastic,KnownDrugs,Prestwick
WEHI-0103401,03,SN00737961,Acetaminophen,Cyclooxygenase_inhibitor,,"Antipyretic,_Analgesic",KnownDrugs,Prestwick
WEHI-0103339,02,SN00737962,Phthalylsulfathiazole,Inhibitor_of_folic_acid_synthesis,,Antibacterial,KnownDrugs,Prestwick
WEHI-1215009,03,SN00737963,Diazoxide,Activator_of_ATP-dependent_K+_channels,,Antihypertensor,KnownDrugs,Prestwick
WEHI-1216501,01,SN00737964,Luteolin,,,Expectorant,KnownDrugs,Prestwick
WEHI-1216805,01,SN00737965,Iopamidol,,,Diagnostic_aid_(radiopaque_medium),KnownDrugs,Prestwick
WEHI-1216519,01,SN00737966,Iopromide,Contrast_molecule,,,KnownDrugs,Prestwick
WEHI-0103342,03,SN00737967,Theobromine,Adenosine_receptor_antagonist,,"Bronchodilator,_Diuretic,_Cardiotonic",KnownDrugs,Prestwick
WEHI-1214735,03,SN00737968,Reserpine,,,"Neuroleptic,_Psycholeptic",KnownDrugs,Prestwick
WEHI-1216806,01,SN00737969,Ioversol,,,Diagnostic_aid_(radiopaque_medium),KnownDrugs,Prestwick
WEHI-1216460,01,SN00737970,Amidopyrine,ACTH_secretor,,"Antipyretic,_Antiinflammatory,_Analgesic",KnownDrugs,Prestwick
WEHI-0104314,02,SN00737971,Niacin,HM74A_GPCR,,"Vasodilator,_Antilipemic,_Vitamin",KnownDrugs,Prestwick
WEHI-1216816,01,SN00737972,Bemegride,GABA_antagonist,,"CNS_stimulant,_Antidote,_Respiratory_stimulant",KnownDrugs,Prestwick
WEHI-1216819,01,SN00737973,Digoxigenin,Mainly_used_as_a_non-isotopic_label_for_DNA,,Diagnosis,KnownDrugs,Prestwick
WEHI-1216469,01,SN00737974,Meglumine,,,"Expectorant,_Antiseptic,_Excipient,_Anti-Leishmaniasis",KnownDrugs,Prestwick
WEHI-1216830,01,SN00737975,Clioquinol,Oxidant,,"Antiseptic,_Antiamebic,_Antifungal",KnownDrugs,Prestwick
WEHI-0104160,02,SN00737976,Oxybenzone,Photosensitizer,,Ultraviolet_screen,KnownDrugs,Prestwick
WEHI-1216842,01,SN00737977,Felbinac,Cyclooxygenase_Inhibitor,,"Anti-inflammatory,_Analgesic",KnownDrugs,Prestwick
WEHI-1216829,01,SN00737978,Butylparaben,,,Antifungal,KnownDrugs,Prestwick
WEHI-0104680,02,SN00737979,Aminohippuric_acid,,,Diagnostic_aid_(renal_clearance),KnownDrugs,Prestwick
WEHI-0104605,02,SN00737980,N-Acetyl-L-leucine,,,,KnownDrugs,Prestwick
WEHI-0104622,02,SN00737981,Pipemidic_acid,DNA_replication_inhibitor,,Antibacterial,KnownDrugs,Prestwick
WEHI-0104223,02,SN00737982,Dioxybenzone,Photosensitizer,,Ultraviolet_screen,KnownDrugs,Prestwick
WEHI-1216815,01,SN00737983,Adrenosterone,Androgenic_steroid,,Androgenic_activity,KnownDrugs,Prestwick
WEHI-0043631,04,SN00737984,Hydrochlorothiazide,"Na+_Cl-_transport_inhibitor,_Increases_synthesis_of_PG_D2",,"Diuretic,_Antihypertensor",KnownDrugs,Prestwick
